Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Promo_Intensity,Customer_Footfall,Stockout_Rate,Competitor_Count,Store_Type,Region,Holiday_Score,Date_2024
22,2024-03-30,965769.93,0,46.4,3.921,141.6990864,7.503,0.88,7340,0.12,3,C,East,0,2024-03-30
22,2024-04-06,1197489.66,0,46.38,3.957,141.7712396,7.671,0.74,3451,0.42,9,A,West,2,2024-04-06
22,2024-04-13,939118.24,0,49.89,4.025,141.8433929,7.671,0.01,5823,0.07,2,B,East,0,2024-04-13
22,2024-04-20,1000342.87,0,58.81,4.046,141.9015262,7.671,0.25,7262,0.29,8,A,North,1,2024-04-20
22,2024-04-27,922539.94,0,51.42,4.023,141.9596595,7.671,0.21,5932,0.44,5,C,North,0,2024-04-27
22,2024-05-04,1005083.31,0,50.75,3.991,142.0177929,7.671,0.27,4028,0.24,3,A,East,0,2024-05-04
22,2024-05-11,997868.63,0,56.72,3.947,142.0759262,7.671,0.25,2362,0.37,2,B,East,4,2024-05-11
22,2024-05-18,986612.02,0,61.9,3.899,142.0970115,7.671,0.06,4429,0.4,3,C,West,2,2024-05-18
22,2024-05-25,1047297.38,0,62.39,3.85,142.1032776,7.671,0.46,5632,0.37,7,A,East,3,2024-05-25
22,2024-06-01,1102857.37,0,70.01,3.798,142.1095438,7.671,0.73,4318,0.46,4,B,North,3,2024-06-01
22,2024-06-08,1061134.37,0,61.71,3.746,142.1158099,7.671,0.61,5085,0.22,10,A,West,4,2024-06-08
22,2024-06-15,1061219.19,0,66.56,3.683,142.1292548,7.671,0.67,4345,0.09,0,C,East,5,2024-06-15
22,2024-06-22,1112449.3,0,70.61,3.629,142.1606464,7.671,0.08,5598,0.02,4,A,West,5,2024-06-22
22,2024-06-29,1053881.78,0,70.99,3.577,142.1920381,7.671,0.95,6329,0.12,7,C,West,5,2024-06-29
22,2024-07-06,1097786.14,0,77.41,3.538,142.2234298,7.753,0.84,3731,0.07,10,C,North,1,2024-07-06
22,2024-07-13,971361.38,0,75.81,3.561,142.2548214,7.753,0.81,2026,0.28,3,B,North,1,2024-07-13
22,2024-07-20,991969.37,0,76.57,3.61,142.2337569,7.753,0.82,7590,0.09,1,B,South,1,2024-07-20
22,2024-07-27,925731.21,0,73.52,3.701,142.2126924,7.753,0.93,2092,0.02,2,B,North,0,2024-07-27
22,2024-08-03,1007257.83,0,72.99,3.698,142.1916279,7.753,0.54,4664,0.02,10,A,South,2,2024-08-03
22,2024-08-10,973812.79,0,76.74,3.772,142.1705634,7.753,0.2,2308,0.42,8,B,North,1,2024-08-10
22,2024-08-17,981273.26,0,74.92,3.84,142.2157385,7.753,0.62,2051,0.3,6,A,North,3,2024-08-17
22,2024-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,0.74,2318,0.18,2,B,South,0,2024-08-24
22,2024-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,0.74,3992,0.45,4,C,South,1,2024-08-31
22,2024-09-07,996628.8,1,73.3,3.921,142.500303,7.753,0.52,6276,0.04,2,C,South,8,2024-09-07
22,2024-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,0.07,7688,0.49,9,B,West,5,2024-09-14
22,2024-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,0.37,5891,0.31,3,B,South,5,2024-09-21
22,2024-09-28,976479.51,0,62.17,4.018,142.76575,7.753,0.92,6742,0.09,7,C,West,2,2024-09-28
22,2024-10-05,1009887.36,0,62.09,4.027,142.8516833,7.543,0.58,5956,0.34,2,C,West,2,2024-10-05
22,2024-10-12,1004039.84,0,54.18,4.029,142.9376167,7.543,0.54,7379,0.38,2,B,South,0,2024-10-12
22,2024-10-19,978027.95,0,55.28,4.0,142.8633629,7.543,0.27,4692,0.21,10,A,South,3,2024-10-19
22,2024-10-26,1094422.69,0,57.58,3.917,142.7624113,7.543,0.37,5018,0.43,10,B,South,4,2024-10-26
23,2024-02-05,1364721.58,0,15.25,2.788,131.5279032,5.892,0.9,4024,0.08,7,B,North,5,2024-02-05
23,2024-02-12,1380892.08,1,18.75,2.771,131.5866129,5.892,0.67,6431,0.14,9,B,North,9,2024-02-12
23,2024-02-19,1319588.04,0,26.7,2.747,131.637,5.892,0.79,7672,0.05,9,C,South,5,2024-02-19
23,2024-02-26,1198709.65,0,32.68,2.753,131.686,5.892,0.45,3525,0.11,6,C,East,2,2024-02-26
23,2024-03-05,1311175.93,0,33.15,2.766,131.735,5.892,0.63,7085,0.12,6,B,South,2,2024-03-05
23,2024-03-12,1408082.96,0,36.07,2.805,131.784,5.892,0.25,3278,0.46,9,A,East,4,2024-03-12
23,2024-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,0.71,2513,0.04,1,A,North,3,2024-03-19
23,2024-03-26,1310701.8,0,38.59,2.831,131.863129,5.892,0.43,6337,0.21,6,A,North,3,2024-03-26
23,2024-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435,0.44,3733,0.27,9,B,East,4,2024-04-02
23,2024-04-09,1264434.7,0,56.82,2.849,131.9408065,5.435,0.65,5370,0.45,10,C,North,2,2024-04-09
23,2024-04-16,1288823.72,0,44.25,2.885,131.9809,5.435,0.94,5921,0.5,9,B,South,0,2024-04-16
23,2024-04-23,1315023.08,0,46.4,2.895,132.0226667,5.435,0.06,4500,0.38,2,B,East,3,2024-04-23
23,2024-04-30,1259414.52,0,45.47,2.935,132.0644333,5.435,0.82,5464,0.49,6,A,East,1,2024-04-30
23,2024-05-07,1365552.28,0,61.04,2.981,132.1062,5.435,0.29,4259,0.39,3,B,West,3,2024-05-07
23,2024-05-14,1303055.09,0,45.33,2.983,132.152129,5.435,0.44,6763,0.48,7,C,North,3,2024-05-14
23,2024-05-21,1327424.28,0,57.94,2.961,132.2230323,5.435,0.02,6689,0.35,7,B,East,3,2024-05-21
23,2024-05-28,1571158.56,0,69.26,2.906,132.2939355,5.435,0.3,4659,0.04,5,A,East,2,2024-05-28
23,2024-06-04,1514435.51,0,64.94,2.857,132.3648387,5.435,0.5,2255,0.2,2,C,East,1,2024-06-04
23,2024-06-11,1439432.06,0,58.35,2.83,132.4357419,5.435,0.06,3502,0.32,5,A,North,3,2024-06-11
23,2024-06-18,1507708.93,0,60.29,2.805,132.4733333,5.435,0.49,6656,0.18,5,B,East,0,2024-06-18
23,2024-06-25,1415204.88,0,69.83,2.81,132.4976,5.435,0.93,4110,0.14,2,A,East,5,2024-06-25
23,2024-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326,0.11,7430,0.29,10,B,South,5,2024-07-02
23,2024-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326,0.76,2406,0.47,3,A,South,1,2024-07-09
23,2024-07-16,1413124.11,0,73.94,2.796,132.5667742,5.326,0.41,4849,0.02,1,B,West,4,2024-07-16
23,2024-07-23,1333634.45,0,70.2,2.784,132.5825806,5.326,0.66,5176,0.38,0,B,East,0,2024-07-23
23,2024-07-30,1319773.55,0,69.71,2.792,132.5983871,5.326,0.26,3860,0.36,1,A,North,4,2024-07-30
23,2024-08-06,1417013.07,0,70.03,2.792,132.6141935,5.326,0.16,7806,0.48,6,C,West,3,2024-08-06
23,2024-08-13,1346345.97,0,67.43,2.81,132.63,5.326,0.16,6354,0.47,9,A,West,2,2024-08-13
23,2024-08-20,1439901.05,0,68.65,2.796,132.6616129,5.326,0.07,2722,0.38,4,C,West,3,2024-08-20
23,2024-08-27,1584623.36,0,63.25,2.77,132.6932258,5.326,0.19,3282,0.26,8,B,East,3,2024-08-27
23,2024-09-03,1405119.23,0,72.91,2.735,132.7248387,5.326,0.66,2613,0.1,2,B,West,4,2024-09-03
23,2024-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326,0.88,5331,0.27,1,B,North,10,2024-09-10
23,2024-09-17,1159132.58,0,55.3,2.716,132.7670667,5.326,0.81,7790,0.38,3,A,South,0,2024-09-17
23,2024-09-24,1099055.65,0,57.75,2.718,132.7619333,5.326,0.69,5116,0.45,1,B,South,2,2024-09-24
23,2024-10-01,1129909.44,0,62.07,2.717,132.7568,5.287,0.11,3978,0.39,10,B,East,4,2024-10-01
23,2024-10-08,1179851.68,0,50.75,2.776,132.7516667,5.287,0.29,2812,0.1,6,C,North,1,2024-10-08
23,2024-10-15,1119809.71,0,45.55,2.878,132.7633548,5.287,0.31,3786,0.3,9,C,North,5,2024-10-15
23,2024-10-22,1147503.92,0,43.19,2.919,132.8170968,5.287,0.25,2330,0.17,5,A,North,3,2024-10-22
23,2024-10-29,1112871.23,0,48.68,2.938,132.8708387,5.287,0.52,4212,0.0,7,B,East,5,2024-10-29
23,2024-11-05,1203119.96,0,36.6,2.938,132.9245806,5.287,0.54,3216,0.1,4,B,North,4,2024-11-05
23,2024-11-12,1387953.75,0,35.59,2.961,132.9783226,5.287,0.36,7640,0.06,1,B,South,5,2024-11-12
23,2024-11-19,1314994.32,0,41.66,3.03,132.9172,5.287,0.35,7493,0.42,3,C,North,3,2024-11-19
23,2024-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287,0.83,6482,0.13,0,A,North,9,2024-11-26
23,2024-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287,0.79,7614,0.14,1,B,East,4,2024-12-03
23,2024-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,0.31,7913,0.48,3,B,West,0,2024-12-10
23,2024-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,0.91,7913,0.19,5,A,West,1,2024-12-17
23,2024-12-24,2734277.1,0,22.96,3.15,132.7477419,5.287,0.95,7910,0.0,3,B,East,3,2024-12-24
23,2024-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,0.33,5337,0.14,3,A,East,6,2024-12-31
23,2024-01-07,1122034.48,0,27.81,3.193,132.8823226,5.114,0.35,4375,0.06,10,B,East,3,2024-01-07
23,2024-01-14,1016756.1,0,18.2,3.215,132.9510645,5.114,0.51,7611,0.05,9,B,East,3,2024-01-14
23,2024-01-21,1110706.06,0,15.58,3.232,133.0285161,5.114,0.94,3240,0.04,9,A,North,0,2024-01-21
23,2024-01-28,1083657.61,0,10.91,3.243,133.1059677,5.114,0.88,2319,0.3,1,A,North,3,2024-01-28
23,2024-02-04,1159438.53,0,14.5,3.24,133.1834194,5.114,0.1,6494,0.09,8,C,West,1,2024-02-04
23,2024-02-11,1249786.4,1,21.52,3.255,133.260871,5.114,0.39,3914,0.18,9,C,East,7,2024-02-11
23,2024-02-18,1369971.57,0,26.6,3.263,133.3701429,5.114,0.55,6200,0.43,7,C,East,4,2024-02-18
23,2024-02-25,1206917.2,0,17.0,3.281,133.4921429,5.114,0.5,6791,0.21,7,C,North,5,2024-02-25
23,2024-03-04,1301185.28,0,20.67,3.437,133.6141429,5.114,0.19,2329,0.46,4,A,East,0,2024-03-04
23,2024-03-11,1042043.55,0,29.36,3.6,133.7361429,5.114,0.86,2659,0.25,2,A,South,5,2024-03-11
23,2024-03-18,1203682.62,0,37.28,3.634,133.8492258,5.114,0.68,5688,0.2,5,A,North,2,2024-03-18
23,2024-03-25,1148624.83,0,29.11,3.624,133.9587419,5.114,0.84,5118,0.38,8,C,South,3,2024-03-25
23,2024-04-01,1182694.95,0,29.44,3.638,134.0682581,4.781,0.86,6916,0.04,7,B,North,4,2024-04-01
23,2024-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781,0.75,3972,0.04,6,B,North,1,2024-04-08
23,2024-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781,0.44,3793,0.33,10,C,North,1,2024-04-15
23,2024-04-22,1447301.24,0,39.62,3.919,134.3571,4.781,0.61,5218,0.24,7,B,West,2,2024-04-22
23,2024-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781,0.16,6557,0.4,3,A,West,5,2024-04-29
23,2024-05-06,1359921.13,0,50.07,4.078,134.5143667,4.781,0.67,7703,0.46,5,A,North,1,2024-05-06
23,2024-05-13,1254914.87,0,55.12,4.095,134.593,4.781,0.18,4533,0.19,4,A,North,5,2024-05-13
23,2024-05-20,1337617.55,0,56.67,4.101,134.6803871,4.781,0.69,7771,0.3,1,B,North,4,2024-05-20
23,2024-05-27,1361945.18,0,63.27,4.034,134.7677742,4.781,0.23,4457,0.25,7,B,North,2,2024-05-27
23,2024-06-03,1562161.97,0,67.21,3.973,134.8551613,4.781,0.12,5100,0.49,2,B,East,5,2024-06-03
23,2024-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781,0.17,6366,0.42,4,A,East,0,2024-06-10
23,2024-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781,0.0,4733,0.46,7,B,East,5,2024-06-17
23,2024-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781,0.72,6480,0.13,10,B,West,5,2024-06-24
23,2024-07-01,1492507.44,0,65.65,3.815,135.4468,4.584,0.73,6155,0.39,8,C,South,2,2024-07-01
23,2024-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584,0.51,7226,0.13,8,B,North,0,2024-07-08
23,2024-07-15,1360520.56,0,69.8,3.827,135.7837419,4.584,0.16,2219,0.1,4,C,East,1,2024-07-15
23,2024-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584,0.08,7560,0.47,1,B,East,4,2024-07-22
23,2024-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584,0.02,4818,0.01,6,A,East,5,2024-07-29
23,2024-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584,0.17,3906,0.48,10,B,North,3,2024-08-05
23,2024-08-12,1380952.05,0,69.86,3.88,136.144129,4.584,0.89,4611,0.07,10,A,North,2,2024-08-12
23,2024-08-19,1453416.53,0,67.09,3.82,136.183129,4.584,0.24,7691,0.41,6,B,South,1,2024-08-19
23,2024-08-26,1637266.29,0,67.04,3.796,136.2136129,4.584,0.35,4593,0.14,7,A,West,5,2024-08-26
23,2024-09-02,1464295.69,0,65.33,3.784,136.2440968,4.584,0.11,2095,0.18,7,B,South,4,2024-09-02
23,2024-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,0.22,2988,0.11,4,C,North,8,2024-09-09
23,2024-09-16,1253329.17,0,60.52,3.809,136.3145,4.584,0.52,3112,0.29,0,A,South,2,2024-09-16
23,2024-09-23,1289082.81,0,57.14,3.758,136.367,4.584,0.61,4278,0.17,10,C,East,4,2024-09-23
23,2024-09-30,1275597.85,0,64.76,3.684,136.4195,4.584,0.25,7063,0.33,3,A,South,1,2024-09-30
23,2024-10-07,1463501.99,0,49.0,3.633,136.472,4.42,0.06,2245,0.01,3,A,East,5,2024-10-07
23,2024-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42,0.39,4158,0.03,10,B,South,5,2024-10-14
23,2024-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42,0.23,6329,0.05,2,C,East,5,2024-10-21
23,2024-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,0.22,5349,0.21,7,B,South,2,2024-10-28
23,2024-11-04,1428436.33,0,39.18,3.586,136.475129,4.42,0.96,4725,0.41,2,B,West,5,2024-11-04
23,2024-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,0.62,7247,0.44,4,A,South,2,2024-11-11
23,2024-11-18,1345631.96,0,45.48,3.571,136.4666667,4.42,0.56,7356,0.12,1,A,North,5,2024-11-18
23,2024-11-25,2057059.53,1,35.23,3.536,136.4788,4.42,0.42,6077,0.29,5,A,North,10,2024-11-25
23,2024-12-02,1552886.59,0,43.6,3.501,136.4909333,4.42,0.43,6898,0.38,5,B,East,5,2024-12-02
23,2024-12-09,1841173.6,0,36.4,3.47,136.5030667,4.42,0.54,4666,0.14,7,C,North,0,2024-12-09
23,2024-12-16,2173621.2,0,32.99,3.445,136.5335161,4.42,0.7,5199,0.2,7,C,East,2,2024-12-16
23,2024-12-23,2587953.32,0,27.8,3.413,136.5883871,4.42,0.7,4754,0.26,0,A,West,4,2024-12-23
23,2024-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,0.17,3417,0.07,4,B,North,9,2024-12-30
23,2024-01-06,1150662.55,0,24.29,3.439,136.698129,4.261,0.5,2654,0.01,1,B,North,3,2024-01-06
23,2024-01-13,1031451.35,0,28.49,3.523,136.753,4.261,0.41,4442,0.08,9,A,East,0,2024-01-13
23,2024-01-20,1146992.13,0,15.33,3.542,136.8564194,4.261,0.87,2110,0.31,4,B,West,1,2024-01-20
23,2024-01-27,1037476.38,0,25.71,3.568,136.9598387,4.261,0.63,2089,0.04,9,B,West,5,2024-01-27
23,2024-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,0.53,2762,0.09,8,B,South,2,2024-02-03
23,2024-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,0.12,7399,0.17,3,A,East,5,2024-02-10
23,2024-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,0.61,7452,0.04,7,C,East,1,2024-02-17
23,2024-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,0.12,5172,0.1,0,B,West,5,2024-02-24
23,2024-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,0.34,4179,0.46,7,A,East,1,2024-03-02
23,2024-03-09,1292724.9,0,33.11,3.876,137.5066897,4.261,0.14,7132,0.01,5,B,North,2,2024-03-09
23,2024-03-16,1258364.31,0,41.19,3.867,137.5843871,4.261,0.69,4504,0.33,7,B,North,0,2024-03-16
23,2024-03-23,1288154.1,0,57.82,3.889,137.6552903,4.261,0.21,3464,0.19,5,B,North,3,2024-03-23
23,2024-03-30,1261964.96,0,36.71,3.921,137.7261935,4.261,0.39,2097,0.34,10,B,East,4,2024-03-30
23,2024-04-06,1604605.69,0,37.43,3.957,137.7970968,4.125,0.9,7239,0.29,2,A,South,0,2024-04-06
23,2024-04-13,1231752.54,0,41.81,4.025,137.868,4.125,0.2,2292,0.11,10,B,South,3,2024-04-13
23,2024-04-20,1287899.41,0,56.55,4.046,137.9230667,4.125,0.51,3839,0.42,7,B,West,2,2024-04-20
23,2024-04-27,1277758.76,0,44.62,4.023,137.9781333,4.125,0.42,3734,0.25,4,A,East,3,2024-04-27
23,2024-05-04,1317379.68,0,45.88,3.991,138.0332,4.125,0.02,7120,0.41,9,B,West,2,2024-05-04
23,2024-05-11,1321914.34,0,52.9,3.947,138.0882667,4.125,0.79,4619,0.2,4,B,East,3,2024-05-11
23,2024-05-18,1332952.47,0,58.42,3.899,138.1065806,4.125,0.07,6747,0.49,6,B,South,0,2024-05-18
23,2024-05-25,1552934.64,0,66.43,3.85,138.1101935,4.125,0.47,4196,0.39,5,A,North,5,2024-05-25
23,2024-06-01,1476144.34,0,66.22,3.798,138.1138065,4.125,0.56,5466,0.48,8,B,East,5,2024-06-01
23,2024-06-08,1568048.54,0,56.82,3.746,138.1174194,4.125,0.63,3906,0.26,6,B,South,5,2024-06-08
23,2024-06-15,1543667.68,0,64.73,3.683,138.1295333,4.125,0.69,3721,0.24,2,C,South,2,2024-06-15
23,2024-06-22,1522042.57,0,71.82,3.629,138.1629,4.125,0.25,5691,0.38,10,C,South,1,2024-06-22
23,2024-06-29,1451782.16,0,64.23,3.577,138.1962667,4.125,0.01,7163,0.44,10,B,North,5,2024-06-29
23,2024-07-06,1545370.16,0,70.86,3.538,138.2296333,4.156,0.72,3816,0.48,4,A,South,2,2024-07-06
23,2024-07-13,1384921.63,0,69.19,3.561,138.263,4.156,0.54,2252,0.16,8,B,West,2,2024-07-13
23,2024-07-20,1381339.23,0,71.13,3.61,138.2331935,4.156,0.84,6227,0.4,10,A,South,3,2024-07-20
23,2024-07-27,1322932.36,0,69.31,3.701,138.2033871,4.156,0.82,5519,0.11,9,B,South,2,2024-07-27
23,2024-08-03,1416926.31,0,71.51,3.698,138.1735806,4.156,0.84,3907,0.27,1,B,East,3,2024-08-03
23,2024-08-10,1436311.76,0,71.12,3.772,138.1437742,4.156,0.49,3910,0.09,0,B,East,0,2024-08-10
23,2024-08-17,1510131.45,0,69.97,3.84,138.1857097,4.156,0.33,4521,0.17,10,A,East,2,2024-08-17
23,2024-08-24,1702220.96,0,64.63,3.874,138.2814516,4.156,0.79,7775,0.47,7,C,South,1,2024-08-24
23,2024-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,0.45,5849,0.07,7,B,South,1,2024-08-31
23,2024-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,0.18,7228,0.32,1,B,West,8,2024-09-07
23,2024-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,0.85,3058,0.3,7,A,North,5,2024-09-14
23,2024-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,0.88,5538,0.06,4,B,South,1,2024-09-21
23,2024-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,0.47,4322,0.16,1,A,North,3,2024-09-28
23,2024-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,0.08,2186,0.28,6,B,South,2,2024-10-05
23,2024-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,0.39,2948,0.09,6,B,North,4,2024-10-12
23,2024-10-19,1363155.77,0,47.89,4.0,138.8336129,4.145,0.8,4290,0.4,2,C,East,2,2024-10-19
23,2024-10-26,1347454.59,0,50.56,3.917,138.7281613,4.145,0.9,6359,0.49,0,A,South,2,2024-10-26
24,2024-02-05,1388725.63,0,22.43,2.954,131.5279032,8.326,0.2,6617,0.11,10,B,West,4,2024-02-05
24,2024-02-12,1414107.1,1,25.94,2.94,131.5866129,8.326,0.07,7660,0.09,3,A,North,9,2024-02-12
24,2024-02-19,1385362.49,0,31.05,2.909,131.637,8.326,0.88,6878,0.23,1,B,East,1,2024-02-19
24,2024-02-26,1158722.74,0,33.98,2.91,131.686,8.326,0.39,6630,0.37,3,C,West,1,2024-02-26
24,2024-03-05,1412387.37,0,36.73,2.919,131.735,8.326,0.54,2209,0.14,7,B,East,2,2024-03-05
24,2024-03-12,1309340.16,0,42.31,2.938,131.784,8.326,0.97,4093,0.01,1,B,South,1,2024-03-12
24,2024-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326,0.07,5538,0.27,0,A,West,3,2024-03-19
24,2024-03-26,1258311.56,0,48.87,2.963,131.863129,8.326,0.65,3563,0.48,10,B,North,3,2024-03-26
24,2024-04-02,1478321.26,0,45.22,2.957,131.9019677,8.211,0.07,2025,0.2,2,A,North,4,2024-04-02
24,2024-04-09,1379579.63,0,62.06,2.992,131.9408065,8.211,0.38,2174,0.21,9,B,West,2,2024-04-09
24,2024-04-16,1268266.72,0,51.08,3.01,131.9809,8.211,0.8,7635,0.48,6,A,North,5,2024-04-16
24,2024-04-23,1264117.01,0,51.07,3.021,132.0226667,8.211,0.43,3334,0.35,5,B,East,3,2024-04-23
24,2024-04-30,1259877.19,0,51.48,3.042,132.0644333,8.211,1.0,2321,0.36,5,A,West,0,2024-04-30
24,2024-05-07,1409705.03,0,66.65,3.095,132.1062,8.211,0.56,7698,0.28,6,A,North,1,2024-05-07
24,2024-05-14,1346783.35,0,51.31,3.112,132.152129,8.211,0.32,7254,0.49,7,B,East,5,2024-05-14
24,2024-05-21,1283482.85,0,60.44,3.096,132.2230323,8.211,0.22,6150,0.34,2,C,North,2,2024-05-21
24,2024-05-28,1473868.15,0,69.59,3.046,132.2939355,8.211,0.35,6047,0.45,2,C,East,3,2024-05-28
24,2024-06-04,1566668.91,0,71.99,3.006,132.3648387,8.211,0.37,7662,0.35,9,C,South,4,2024-06-04
24,2024-06-11,1375458.21,0,64.84,2.972,132.4357419,8.211,0.07,7705,0.37,7,A,East,3,2024-06-11
24,2024-06-18,1354168.18,0,67.17,2.942,132.4733333,8.211,0.37,5227,0.15,6,A,North,0,2024-06-18
24,2024-06-25,1399073.75,0,74.9,2.958,132.4976,8.211,0.46,3872,0.15,9,C,East,3,2024-06-25
24,2024-07-02,1563387.94,0,71.12,2.958,132.5218667,8.117,0.72,7604,0.39,4,C,North,2,2024-07-02
24,2024-07-09,1665502.55,0,79.05,2.94,132.5461333,8.117,0.66,4067,0.15,3,B,West,4,2024-07-09
24,2024-07-16,1418697.05,0,76.56,2.933,132.5667742,8.117,0.71,2332,0.28,5,B,West,4,2024-07-16
24,2024-07-23,1333740.35,0,75.27,2.924,132.5825806,8.117,0.01,7674,0.12,8,A,South,0,2024-07-23
24,2024-07-30,1387517.63,0,75.91,2.932,132.5983871,8.117,0.22,7002,0.41,5,C,East,2,2024-07-30
24,2024-08-06,1442819.28,0,74.54,2.942,132.6141935,8.117,0.66,4991,0.06,7,A,South,0,2024-08-06
24,2024-08-13,1384243.75,0,74.17,2.923,132.63,8.117,0.48,2910,0.41,0,B,West,0,2024-08-13
24,2024-08-20,1375307.54,0,72.17,2.913,132.6616129,8.117,0.01,6496,0.3,5,C,East,0,2024-08-20
24,2024-08-27,1350059.35,0,67.0,2.885,132.6932258,8.117,0.8,2949,0.09,1,B,East,3,2024-08-27
24,2024-09-03,1366381.6,0,73.52,2.86,132.7248387,8.117,0.77,7425,0.27,2,A,South,1,2024-09-03
24,2024-09-10,1474498.59,1,67.11,2.837,132.7564516,8.117,0.55,4075,0.14,5,A,South,8,2024-09-10
24,2024-09-17,1273295.46,0,60.31,2.846,132.7670667,8.117,0.07,4514,0.16,1,A,East,2,2024-09-17
24,2024-09-24,1169413.27,0,64.3,2.837,132.7619333,8.117,0.77,5331,0.18,3,B,East,5,2024-09-24
24,2024-10-01,1215273.2,0,66.88,2.84,132.7568,8.275,0.58,5029,0.03,5,B,East,0,2024-10-01
24,2024-10-08,1361944.94,0,54.82,2.903,132.7516667,8.275,0.78,2100,0.49,4,A,South,0,2024-10-08
24,2024-10-15,1300806.74,0,52.83,2.999,132.7633548,8.275,0.75,6646,0.02,5,A,North,1,2024-10-15
24,2024-10-22,1234875.33,0,48.69,3.049,132.8170968,8.275,0.8,4400,0.33,5,A,West,4,2024-10-22
24,2024-10-29,1244925.94,0,57.29,3.055,132.8708387,8.275,0.52,5371,0.19,7,C,West,0,2024-10-29
24,2024-11-05,1285358.01,0,42.2,3.049,132.9245806,8.275,0.14,7801,0.32,8,C,South,3,2024-11-05
24,2024-11-12,1312877.01,0,41.76,3.065,132.9783226,8.275,0.67,4343,0.18,4,B,East,0,2024-11-12
24,2024-11-19,1277150.6,0,45.63,3.138,132.9172,8.275,0.62,2352,0.34,5,C,West,2,2024-11-19
24,2024-11-26,1779276.51,1,41.92,3.186,132.8369333,8.275,0.74,4955,0.36,5,B,West,7,2024-11-26
24,2024-12-03,1413302.7,0,37.08,3.2,132.7566667,8.275,0.17,3018,0.35,5,B,West,5,2024-12-03
24,2024-12-10,1593012.75,0,27.11,3.255,132.6764,8.275,0.19,3179,0.06,1,B,West,4,2024-12-10
24,2024-12-17,1663525.77,0,27.99,3.301,132.6804516,8.275,0.89,7193,0.33,3,B,East,5,2024-12-17
24,2024-12-24,2386015.75,0,27.74,3.309,132.7477419,8.275,0.75,5536,0.14,0,A,South,2,2024-12-24
24,2024-12-31,1208600.05,1,25.9,3.336,132.8150323,8.275,0.91,5650,0.01,0,B,East,5,2024-12-31
24,2024-01-07,1178641.71,0,30.72,3.351,132.8823226,8.252,0.76,4502,0.21,0,C,East,5,2024-01-07
24,2024-01-14,1167740.2,0,22.41,3.367,132.9510645,8.252,0.6,5819,0.22,6,A,West,2,2024-01-14
24,2024-01-21,1107170.39,0,23.69,3.391,133.0285161,8.252,0.65,2979,0.23,0,A,West,5,2024-01-21
24,2024-01-28,1126921.34,0,17.91,3.402,133.1059677,8.252,0.89,7451,0.35,5,A,East,0,2024-01-28
24,2024-02-04,1225182.04,0,23.83,3.4,133.1834194,8.252,0.58,6834,0.15,1,A,East,1,2024-02-04
24,2024-02-11,1341240.62,1,26.51,3.416,133.260871,8.252,0.63,2976,0.16,5,A,East,10,2024-02-11
24,2024-02-18,1360150.12,0,34.04,3.42,133.3701429,8.252,0.16,3371,0.03,5,B,North,1,2024-02-18
